game_no,lander_x,lander_y,lander_velo_x,lander_velo_y,angle,angular_velocity,leg_1_in_contact,leg_2_in_contact,action,reward,done,info,terminated
3,0.003120803739875555,1.4316624402999878,0.07122895866632462,-0.3334778845310211,-0.17407916486263275,-0.17266932129859924,0.0,0.0,3,-3.0190813140696364,,{},0.0
3,0.0036711692810058594,1.4236072301864624,0.06168840080499649,-0.35880640149116516,-0.1807430386543274,-0.13327816128730774,0.0,0.0,1,-2.1980618757667956,,{},0.0
3,0.004297733306884766,1.4149432182312012,0.07120787352323532,-0.38613709807395935,-0.1893271803855896,-0.1716826856136322,0.0,0.0,3,-2.8799153815887437,,{},0.0
3,0.005160522647202015,1.4065932035446167,0.09426786005496979,-0.37215763330459595,-0.19736890494823456,-0.16083475947380066,0.0,0.0,2,0.6042235526534057,,{},0.0
3,0.006114291958510876,1.3976144790649414,0.1057012528181076,-0.40047550201416016,-0.2077781707048416,-0.20818538963794708,0.0,0.0,3,-3.201335392667231,,{},0.0
3,0.007153796963393688,1.3880060911178589,0.11647963523864746,-0.42884308099746704,-0.22043198347091675,-0.2530760169029236,0.0,0.0,3,-3.3540876204620234,,{},0.0
3,0.008193587884306908,1.3777998685836792,0.11647538095712662,-0.4555228352546692,-0.23308564722537994,-0.25307324528694153,0.0,0.0,0,-2.8251187390827113,,{},0.0
3,0.009146499447524548,1.36703622341156,0.10543549060821533,-0.48003020882606506,-0.24339912831783295,-0.20627006888389587,0.0,0.0,1,-2.115084386386768,,{},0.0
3,0.010006999596953392,1.3557155132293701,0.09375738352537155,-0.5044410228729248,-0.25123700499534607,-0.156757652759552,0.0,0.0,1,-1.8430605294439875,,{},0.0
3,0.010783577337861061,1.3438220024108887,0.08319098502397537,-0.5295473337173462,-0.25687864422798157,-0.11283266544342041,0.0,0.0,1,-1.7016532688320172,,{},0.0
3,0.011560249142348766,1.3313292264938354,0.08318997919559479,-0.5562165975570679,-0.2625202536582947,-0.11283238232135773,0.0,0.0,0,-1.951696551950107,,{},0.0
3,0.012624931521713734,1.3197400569915771,0.11190084367990494,-0.5160574913024902,-0.26807865500450134,-0.11116774380207062,0.0,0.0,2,3.737356257490018,,{},0.0
3,0.013689708895981312,1.3075512647628784,0.11189983040094376,-0.5427266359329224,-0.2736370265483856,-0.11116747558116913,0.0,0.0,0,-1.94729033793638,,{},0.0
3,0.01476068515330553,1.2956738471984863,0.11322289705276489,-0.5290483236312866,-0.2799273431301117,-0.12580613791942596,0.0,0.0,2,1.568881751405354,,{},0.0
3,0.016041945666074753,1.284233570098877,0.13419634103775024,-0.5096378326416016,-0.28616610169410706,-0.12477481365203857,0.0,0.0,2,1.6203882970731172,,{},0.0
3,0.01739664003252983,1.2721503973007202,0.14350445568561554,-0.5386222004890442,-0.29444050788879395,-0.16548806428909302,0.0,0.0,3,-2.691157241913031,,{},0.0
3,0.018932532519102097,1.260977029800415,0.16214057803153992,-0.4983528256416321,-0.30326351523399353,-0.1764601171016693,0.0,0.0,2,3.267268821650771,,{},0.0
3,0.020388031378388405,1.2492451667785645,0.15194033086299896,-0.5227611660957336,-0.30988189578056335,-0.1323673278093338,0.0,0.0,1,-1.5539164466816533,,{},0.0
3,0.021928120404481888,1.2368617057800293,0.16268761456012726,-0.5522593855857849,-0.3188764750957489,-0.17989180982112885,0.0,0.0,3,-2.82684538558223,,{},0.0
3,0.02340097352862358,1.2239004373550415,0.15422871708869934,-0.5776053667068481,-0.32610610127449036,-0.1445922553539276,0.0,0.0,1,-1.6715548906944082,,{},0.0
3,0.024808883666992188,1.2103726863861084,0.14601296186447144,-0.6024215221405029,-0.33155298233032227,-0.10893741995096207,0.0,0.0,1,-1.4272197736586623,,{},0.0
3,0.02629394456744194,1.1962172985076904,0.15565432608127594,-0.6307893395423889,-0.33903440833091736,-0.14962777495384216,0.0,0.0,3,-2.350700641701137,,{},0.0
3,0.027707576751708984,1.181496024131775,0.14664258062839508,-0.6555322408676147,-0.3445720374584198,-0.11075253784656525,0.0,0.0,1,-1.317603512969099,,{},0.0
3,0.02912120893597603,1.166175127029419,0.14664126932621002,-0.6822012662887573,-0.35010963678359985,-0.11075228452682495,0.0,0.0,0,-1.6305147159008868,,{},0.0
3,0.03044729307293892,1.150294303894043,0.1356237828731537,-0.706554114818573,-0.353274941444397,-0.06330650299787521,0.0,0.0,1,-0.9292948917175738,,{},0.0
3,0.03186016157269478,1.1337745189666748,0.14652720093727112,-0.7355137467384338,-0.35878846049308777,-0.11027048528194427,0.0,0.0,3,-1.9852579415430103,,{},0.0
3,0.0332731232047081,1.1166549921035767,0.14652588963508606,-0.7621827721595764,-0.36430197954177856,-0.11027026176452637,0.0,0.0,0,-1.4614334532659825,,{},0.0
3,0.03460083156824112,1.0989876985549927,0.1356956511735916,-0.7859580516815186,-0.36739954352378845,-0.061950765550136566,0.0,0.0,1,-0.7225807897835625,,{},0.0
3,0.03592853620648384,1.0807206630706787,0.1356952041387558,-0.8126254677772522,-0.37049707770347595,-0.06195073574781418,0.0,0.0,0,-1.1174018632285652,,{},0.0
3,0.0372256264090538,1.0624699592590332,0.1334131360054016,-0.8121020793914795,-0.3744146227836609,-0.07835067808628082,0.0,0.0,2,1.2167574711801705,,{},0.0
3,0.03844108432531357,1.0436798334121704,0.12296293675899506,-0.8354877829551697,-0.3759306073188782,-0.03031974472105503,0.0,0.0,1,-0.45818199601106246,,{},0.0
3,0.039598844945430756,1.0243220329284668,0.11569152772426605,-0.8603229522705078,-0.3758380711078644,0.0018508319044485688,0.0,0.0,1,-0.4486085614889237,,{},0.0
3,0.04075660556554794,1.0043643712997437,0.11569152772426605,-0.8869895339012146,-0.3757455348968506,0.0018509713700041175,0.0,0.0,0,-0.6447043512688992,,{},0.0
3,0.042136095464229584,0.9852601885795593,0.13851553201675415,-0.8492240905761719,-0.37634390592575073,-0.011967277154326439,0.0,0.0,2,4.948800238252841,,{},0.0
3,0.043785762041807175,0.9669496417045593,0.1659257709980011,-0.8140548467636108,-0.377359539270401,-0.020312542095780373,0.0,0.0,2,4.38583039071541,,{},0.0
3,0.04552612453699112,0.9479902386665344,0.1773536652326584,-0.8435242176055908,-0.3808927834033966,-0.07066510617733002,0.0,0.0,3,-1.6149895530931804,,{},0.0
3,0.04719247668981552,0.9284715056419373,0.16801634430885315,-0.8678662180900574,-0.3823636770248413,-0.029417648911476135,0.0,0.0,1,-0.43713095039626526,,{},0.0
3,0.04885883256793022,0.908352792263031,0.1680162400007248,-0.8945329785346985,-0.383834570646286,-0.02941770851612091,0.0,0.0,0,-0.7661421776061275,,{},0.0
3,0.05058250576257706,0.8875970244407654,0.17529867589473724,-0.9232704639434814,-0.386950820684433,-0.06232481077313423,0.0,0.0,3,-1.2377374812859887,,{},0.0
3,0.05253734439611435,0.8674046397209167,0.1987474262714386,-0.8983317017555237,-0.39043089747428894,-0.06960152089595795,0.0,0.0,2,3.3273153837357485,,{},0.0
3,0.05487241595983505,0.8478752970695496,0.23663091659545898,-0.8688269853591919,-0.39376699924468994,-0.06672210991382599,0.0,0.0,2,3.258902981233189,,{},0.0
3,0.057207487523555756,0.8277463316917419,0.2366303950548172,-0.8954944610595703,-0.39710307121276855,-0.06672205030918121,0.0,0.0,0,-0.9164429893123156,,{},0.0
3,0.05945749208331108,0.8070751428604126,0.2257997691631317,-0.9189395308494568,-0.3979680836200714,-0.017300130799412727,0.0,0.0,1,-0.07497425489790885,,{},0.0
3,0.0617823600769043,0.7857547998428345,0.23531265556812286,-0.948367714881897,-0.4009937047958374,-0.06051238253712654,0.0,0.0,3,-1.3093833825259071,,{},0.0
3,0.0641806572675705,0.7637982964515686,0.24453377723693848,-0.9771872162818909,-0.4060366451740265,-0.10085922479629517,0.0,0.0,3,-1.384703368019102,,{},0.0
3,0.06650886684656143,0.7412905097007751,0.23561260104179382,-1.0011506080627441,-0.4090346693992615,-0.05996103212237358,0.0,0.0,1,-0.22587643814031708,,{},0.0
3,0.06892595440149307,0.7181240916252136,0.246863454580307,-1.0311263799667358,-0.4145972430706024,-0.11125148832798004,0.0,0.0,3,-1.478259246364671,,{},0.0
3,0.07139968872070312,0.6943089365959167,0.2541333734989166,-1.060455560684204,-0.42189785838127136,-0.14601249992847443,0.0,0.0,3,-1.4362701990420692,,{},0.0
3,0.07378359138965607,0.6699498891830444,0.242758110165596,-1.0839358568191528,-0.42662715911865234,-0.09458594024181366,0.0,0.0,1,-0.13652618805190173,,{},0.0
3,0.07623262703418732,0.6449425220489502,0.251032292842865,-1.1133136749267578,-0.43328890204429626,-0.13323481380939484,0.0,0.0,3,-1.2870590033384406,,{},0.0
3,0.07861499488353729,0.6193816065788269,0.24256651103496552,-1.137386679649353,-0.4380003809928894,-0.09422937780618668,0.0,0.0,1,-0.16302551765738713,,{},0.0
3,0.08099756389856339,0.5932209491729736,0.2425653040409088,-1.1640551090240479,-0.44271188974380493,-0.09422988444566727,0.0,0.0,0,-0.5180472247583623,,{},0.0
3,0.08361329883337021,0.5673500299453735,0.26606324315071106,-1.1512457132339478,-0.4476240277290344,-0.09824278950691223,0.0,0.0,2,2.4803517045446997,,{},0.0
3,0.086473748087883,0.5416255593299866,0.2905057668685913,-1.1447468996047974,-0.4525117874145508,-0.09775497764348984,0.0,0.0,2,1.766285510584322,,{},0.0
3,0.0893343910574913,0.5153013467788696,0.29050445556640625,-1.1714153289794922,-0.45739951729774475,-0.0977548137307167,0.0,0.0,0,-0.5256843595222733,,{},0.0
3,0.09226064383983612,0.48833128809928894,0.2988143563270569,-1.2007168531417847,-0.4642198383808136,-0.13640618324279785,0.0,0.0,3,-1.1543633992332605,,{},0.0
3,0.09518709033727646,0.46076175570487976,0.29881179332733154,-1.2273869514465332,-0.47104012966156006,-0.13640573620796204,0.0,0.0,0,-0.6237696163372846,,{},0.0
3,0.09817533195018768,0.4325532019138336,0.3065786361694336,-1.2563682794570923,-0.4796428978443146,-0.1720554530620575,0.0,0.0,3,-1.1962345999278898,,{},0.0
3,0.10116386413574219,0.40374550223350525,0.30657440423965454,-1.2830404043197632,-0.4882456362247467,-0.17205455899238586,0.0,0.0,0,-0.7200677435135105,,{},0.0
3,0.10422678291797638,0.374271035194397,0.31606394052505493,-1.313481092453003,-0.49919557571411133,-0.21899858117103577,0.0,0.0,3,-1.5350355864167955,,{},0.0
3,0.10734758526086807,0.34415581822395325,0.3233059048652649,-1.34259033203125,-0.5118600130081177,-0.2532884478569031,0.0,0.0,3,-1.4956512276401657,,{},0.0
3,0.11052989959716797,0.3133810758590698,0.33113893866539,-1.3726732730865479,-0.5265239477157593,-0.29327812790870667,0.0,0.0,3,-1.7837722895644095,,{},0.0
3,0.11411819607019424,0.2833874225616455,0.37207502126693726,-1.3382651805877686,-0.5417043566703796,-0.30360814929008484,0.0,0.0,2,3.164341019524625,,{},0.0
3,0.11762609332799911,0.25286608934402466,0.3616974949836731,-1.3609366416931152,-0.5543251037597656,-0.25241348147392273,0.0,0.0,1,-0.5459225240921046,,{},0.0
3,0.12129078060388565,0.22250719368457794,0.3778225779533386,-1.354034185409546,-0.5675665736198425,-0.26482993364334106,0.0,0.0,2,1.1647549030523805,,{},0.0
3,0.1248941421508789,0.1916092187166214,0.3698945939540863,-1.3773493766784668,-0.5787879824638367,-0.2244282215833664,0.0,0.0,1,-0.7216808747121763,,{},0.0
3,0.12857837975025177,0.1600426286458969,0.38003960251808167,-1.4080973863601685,-0.5925527215003967,-0.2752946615219116,0.0,0.0,3,-2.2968348102423577,,{},0.0
3,0.13270846009254456,0.12856486439704895,0.4240862727165222,-1.4040496349334717,-0.6057927012443542,-0.26479998230934143,0.0,0.0,2,-0.3933438189572371,,{},0.0
3,0.13677740097045898,0.096560537815094,0.41607803106307983,-1.426695704460144,-0.6168485879898071,-0.2211175411939621,0.0,0.0,1,-1.3443311332269434,,{},0.0
3,0.14104929566383362,0.06476391106843948,0.436835378408432,-1.4177992343902588,-0.6285802721977234,-0.23463383316993713,0.0,0.0,2,0.004853080870401538,,{},0.0
3,0.1456764191389084,0.03279648721218109,0.4718538820743561,-1.4252411127090454,-0.6397600769996643,-0.2235957682132721,1.0,0.0,2,7.395593903573837,,{},0.0
3,0.14913825690746307,0.007013735827058554,0.34735020995140076,-1.1479812860488892,-0.6499301791191101,-0.21272031962871552,0.0,0.0,0,19.178789014742648,,{},0.0
3,0.14672641456127167,0.0010778999421745539,-0.14355644583702087,-0.33455175161361694,-0.740688681602478,-1.7507117986679077,0.0,0.0,0,74.71432621576169,,{},0.0
3,0.14300470054149628,0.0037747358437627554,-0.304846853017807,0.06548594683408737,-0.8207401037216187,-1.572814702987671,0.0,0.0,0,-100.0,,{},1.0
4,0.011891841888427734,1.404085636138916,0.6014123558998108,-0.16474150121212006,-0.013623686507344246,-0.13482798635959625,0.0,0.0,0,-0.8563751603406331,,{},0.0
4,0.017923641949892044,1.3997814655303955,0.6121799945831299,-0.19140343368053436,-0.02251529134809971,-0.1778484433889389,0.0,0.0,3,-2.278867104190765,,{},0.0
4,0.023860836401581764,1.395667314529419,0.6032136678695679,-0.18302249908447266,-0.03191706910729408,-0.18805302679538727,0.0,0.0,2,0.265948719807551,,{},0.0
4,0.02970895729959011,1.3909633159637451,0.5920439958572388,-0.2092396467924118,-0.03906768932938576,-0.14302557706832886,0.0,0.0,1,-0.0422719662193731,,{},0.0
4,0.03548908233642578,1.3856757879257202,0.5834953188896179,-0.23514993488788605,-0.04449036344885826,-0.10846357047557831,0.0,0.0,1,-0.17377767313393974,,{},0.0
4,0.041342832148075104,1.3797919750213623,0.5927225351333618,-0.2617405951023102,-0.051756277680397034,-0.14533153176307678,0.0,0.0,3,-2.0691966144493095,,{},0.0
4,0.04719696193933487,1.3733088970184326,0.5927448868751526,-0.28841331601142883,-0.05901984125375748,-0.14528481662273407,0.0,0.0,0,-1.2218499084595749,,{},0.0
4,0.05290193483233452,1.367080569267273,0.5787134170532227,-0.2771574854850769,-0.06715093553066254,-0.1626371145248413,0.0,0.0,2,1.2414324650351147,,{},0.0
4,0.05860729143023491,1.360252857208252,0.578736424446106,-0.3038381338119507,-0.07528001815080643,-0.16259649395942688,0.0,0.0,0,-1.3528085284161762,,{},0.0
4,0.06431283801794052,1.3528259992599487,0.5787595510482788,-0.33050960302352905,-0.0834081843495369,-0.16257834434509277,0.0,0.0,0,-1.3803538862548805,,{},0.0
4,0.06993188709020615,1.3454878330230713,0.570688784122467,-0.32664573192596436,-0.09212541580200195,-0.17436079680919647,0.0,0.0,2,0.4256868458391068,,{},0.0
4,0.07564745098352432,1.337526798248291,0.5827951431274414,-0.3545539975166321,-0.10329502075910568,-0.223412424325943,0.0,0.0,3,-2.8443514358851005,,{},0.0
4,0.08138789981603622,1.330063819885254,0.585516095161438,-0.33251938223838806,-0.11470215767621994,-0.22816374897956848,0.0,0.0,2,0.15290903267715522,,{},0.0
4,0.08721332252025604,1.321982741355896,0.5961630940437317,-0.3602571189403534,-0.12826712429523468,-0.27132391929626465,0.0,0.0,3,-2.9381065048206936,,{},0.0
4,0.09315633773803711,1.3146998882293701,0.6079087853431702,-0.3249197006225586,-0.14184239506721497,-0.27153006196022034,0.0,0.0,2,-0.2448916287107636,,{},0.0
4,0.0991811752319336,1.30680251121521,0.6181432008743286,-0.3525502383708954,-0.15748944878578186,-0.31296980381011963,0.0,0.0,3,-3.083082189984195,,{},0.0
4,0.10513219982385635,1.2992264032363892,0.6115091443061829,-0.338535875082016,-0.17392820119857788,-0.3288053870201111,0.0,0.0,2,0.029831941934287454,,{},0.0
4,0.11108417809009552,1.2910536527633667,0.6115490198135376,-0.3652370572090149,-0.19036391377449036,-0.3287438750267029,0.0,0.0,0,-2.2136241872326536,,{},0.0
4,0.11710634082555771,1.2822569608688354,0.6203278303146362,-0.3933928906917572,-0.20862141251564026,-0.3651829659938812,0.0,0.0,3,-3.256444754091602,,{},0.0
4,0.12305650860071182,1.2728863954544067,0.6111835241317749,-0.41883382201194763,-0.2249753624200821,-0.32710883021354675,0.0,0.0,1,-1.4253838147711508,,{},0.0
4,0.12911748886108398,1.263627529144287,0.6221852898597717,-0.4140394628047943,-0.24131987988948822,-0.32692018151283264,0.0,0.0,2,-1.7165105186642962,,{},0.0
4,0.13509683310985565,1.253793478012085,0.6118786334991455,-0.4394141137599945,-0.2555297017097473,-0.28422123193740845,0.0,0.0,1,-1.1309022370881212,,{},0.0
4,0.14107704162597656,1.2433619499206543,0.611910879611969,-0.4661029279232025,-0.269738107919693,-0.284193754196167,0.0,0.0,0,-2.039645417504488,,{},0.0
4,0.14712485671043396,1.2323017120361328,0.620360255241394,-0.4945193827152252,-0.28574278950691223,-0.32012268900871277,0.0,0.0,3,-3.015110333861968,,{},0.0
4,0.15322771668434143,1.2205926179885864,0.6273359060287476,-0.5238468647003174,-0.30334076285362244,-0.351959228515625,0.0,0.0,3,-3.096436153985819,,{},0.0
4,0.15953178703784943,1.2088255882263184,0.6470014452934265,-0.5265405178070068,-0.320548415184021,-0.3441522717475891,0.0,0.0,2,-2.6229797502280574,,{},0.0
4,0.16575689613819122,1.1965053081512451,0.6369105577468872,-0.5508203506469727,-0.3355528712272644,-0.30008938908576965,0.0,0.0,1,-1.1805820082554124,,{},0.0
4,0.17205162346363068,1.1835501194000244,0.6455956101417542,-0.5796296000480652,-0.35246554017066956,-0.33825328946113586,0.0,0.0,3,-3.083461100854463,,{},0.0
4,0.1785144805908203,1.171358346939087,0.6629985570907593,-0.5460556745529175,-0.3700980246067047,-0.3526498079299927,0.0,0.0,2,-0.08256261166802686,,{},0.0
4,0.1848849356174469,1.1586161851882935,0.651253342628479,-0.5700703859329224,-0.38517433404922485,-0.30152586102485657,0.0,0.0,1,-1.0360032192282052,,{},0.0
4,0.19119176268577576,1.1453073024749756,0.6431467533111572,-0.5949363708496094,-0.3984900414943695,-0.2663136124610901,0.0,0.0,1,-1.210513466960008,,{},0.0
4,0.19749918580055237,1.1314003467559814,0.6431381702423096,-0.6216167211532593,-0.4118055999279022,-0.2663111686706543,0.0,0.0,0,-1.899440634911798,,{},0.0
4,0.20380716025829315,1.1168959140777588,0.6431293487548828,-0.6482970714569092,-0.425121009349823,-0.2663082778453827,0.0,0.0,0,-1.8882506886385215,,{},0.0
4,0.21058110892772675,1.1027731895446777,0.6889959573745728,-0.6312302350997925,-0.4377205967903137,-0.25199148058891296,0.0,0.0,2,-2.421037839242177,,{},0.0
4,0.21742506325244904,1.0880146026611328,0.697685718536377,-0.6601601243019104,-0.4522578716278076,-0.29074564576148987,0.0,0.0,3,-2.773942160968288,,{},0.0
4,0.2242695838212967,1.0726584196090698,0.6976742744445801,-0.6868427395820618,-0.4667949378490448,-0.2907413840293884,0.0,0.0,0,-1.9385797341528814,,{},0.0
4,0.23119573295116425,1.0566339492797852,0.7079764008522034,-0.7174513936042786,-0.4838441014289856,-0.3409840166568756,0.0,0.0,3,-3.2048726936019123,,{},0.0
4,0.2381986677646637,1.039947271347046,0.717623233795166,-0.7478361129760742,-0.5032559037208557,-0.3882361054420471,0.0,0.0,3,-3.346281063038218,,{},0.0
4,0.2451343536376953,1.0227082967758179,0.7089644074440002,-0.7719308137893677,-0.5206788778305054,-0.34845975041389465,0.0,0.0,1,-1.4161949885167064,,{},0.0
4,0.25252342224121094,1.0055170059204102,0.7534353137016296,-0.7697030305862427,-0.5372750163078308,-0.33192282915115356,0.0,0.0,2,-3.3646791950559303,,{},0.0
4,0.259913831949234,0.9877287149429321,0.7534177899360657,-0.7963895797729492,-0.5538708567619324,-0.33191660046577454,0.0,0.0,0,-2.042575153508949,,{},0.0
4,0.2673627734184265,0.9692844152450562,0.7607640027999878,-0.8264126181602478,-0.5723838806152344,-0.3702600598335266,0.0,0.0,3,-2.9904479612747807,,{},0.0
4,0.27500343322753906,0.951060950756073,0.7802802324295044,-0.8170324563980103,-0.5915208458900452,-0.3827406167984009,0.0,0.0,2,-1.3183126309086106,,{},0.0
4,0.2825738787651062,0.9323219656944275,0.7709656357765198,-0.8391674757003784,-0.6081529855728149,-0.33264318108558655,0.0,0.0,1,-1.0900813227772506,,{},0.0
4,0.2901458740234375,0.9129860401153564,0.7709459662437439,-0.8658531904220581,-0.6247848272323608,-0.3326368033885956,0.0,0.0,0,-2.018854708376523,,{},0.0
4,0.2977790832519531,0.8929933905601501,0.7785410284996033,-0.8960124850273132,-0.6434206366539001,-0.37271568179130554,0.0,0.0,3,-2.9950779214375687,,{},0.0
4,0.30536308884620667,0.872460663318634,0.7719937562942505,-0.9194698333740234,-0.6602786183357239,-0.3371597230434418,0.0,0.0,1,-1.37649031002823,,{},0.0
4,0.31302547454833984,0.85125333070755,0.7816960215568542,-0.9506927728652954,-0.6797249913215637,-0.3889279067516327,0.0,0.0,3,-3.258855415590999,,{},0.0
4,0.3211621344089508,0.8299620151519775,0.8283214569091797,-0.9543201923370361,-0.6984646916389465,-0.37479379773139954,0.0,0.0,2,-3.755504108061234,,{},0.0
4,0.3293691575527191,0.8079783320426941,0.8371988534927368,-0.9864667057991028,-0.7198954224586487,-0.42861413955688477,0.0,0.0,3,-3.4505472615792585,,{},0.0
4,0.33763179183006287,0.7853370904922485,0.8438750505447388,-1.0167887210845947,-0.7432390451431274,-0.46687212586402893,0.0,0.0,3,-3.3468336705718387,,{},0.0
4,0.3458976745605469,0.7621011137962341,0.8438292741775513,-1.0434892177581787,-0.7665817737579346,-0.4668545722961426,0.0,0.0,0,-2.6054458000547243,,{},0.0
4,0.3541226387023926,0.738349199295044,0.8379198908805847,-1.065732717514038,-0.7879101037979126,-0.4265666604042053,0.0,0.0,1,-1.7289624425649481,,{},0.0
4,0.362297922372818,0.7140712738037109,0.8311856985092163,-1.088342308998108,-0.807199239730835,-0.3857826292514801,0.0,0.0,1,-1.5180680198311325,,{},0.0
4,0.3704189360141754,0.6892976760864258,0.8236845135688782,-1.109236478805542,-0.8238729238510132,-0.33347246050834656,0.0,0.0,1,-1.09513545308394,,{},0.0
4,0.37854164838790894,0.6639267206192017,0.82365882396698,-1.135919213294983,-0.8405463099479675,-0.333466112613678,0.0,0.0,0,-1.9907708690368509,,{},0.0
4,0.38688725233078003,0.6384312510490417,0.845995306968689,-1.1417802572250366,-0.8576241135597229,-0.34155553579330444,0.0,0.0,2,-2.0260130360257333,,{},0.0
4,0.3952346742153168,0.6123384833335876,0.8459677696228027,-1.168462872505188,-0.8747016191482544,-0.34154900908470154,0.0,0.0,0,-2.089170032369964,,{},0.0
4,0.40391045808792114,0.5863204598426819,0.8789574503898621,-1.1655879020690918,-0.8924016952514648,-0.35400116443634033,0.0,0.0,2,-2.1160678191628675,,{},0.0
4,0.41299334168434143,0.5602641701698303,0.9195295572280884,-1.1675140857696533,-0.9102673530578613,-0.35731303691864014,0.0,0.0,2,-3.121112638442969,,{},0.0
4,0.4221263825893402,0.5335155725479126,0.9257655143737793,-1.199720025062561,-0.9305493831634521,-0.4056408405303955,0.0,0.0,3,-3.410050468122533,,{},0.0
4,0.4315830171108246,0.5064924955368042,0.957726001739502,-1.2120343446731567,-0.950741708278656,-0.40384697914123535,0.0,0.0,2,-3.7684324492562835,,{},0.0
4,0.4409896731376648,0.478981614112854,0.9508115649223328,-1.23234224319458,-0.9681737422943115,-0.34864065051078796,0.0,0.0,1,-1.5124623212542179,,{},0.0
4,0.45044222474098206,0.45079517364501953,0.9562978744506836,-1.2636396884918213,-0.9876671433448792,-0.3898680508136749,0.0,0.0,3,-3.4191673818131947,,{},0.0
4,0.4598468840122223,0.4221307933330536,0.9496150016784668,-1.2833577394485474,-1.0042320489883423,-0.33129826188087463,0.0,0.0,1,-1.559941135523302,,{},0.0
4,0.4692153036594391,0.3929552137851715,0.9445971250534058,-1.3049355745315552,-1.0186355113983154,-0.28807002305984497,0.0,0.0,1,-1.6957145764642678,,{},0.0
4,0.4786268174648285,0.36310088634490967,0.9498102068901062,-1.3363760709762573,-1.0351197719573975,-0.3296840488910675,0.0,0.0,3,-3.4115172868604575,,{},0.0
4,0.48800286650657654,0.3327309787273407,0.9449777603149414,-1.3581764698028564,-1.0495294332504272,-0.2881934344768524,0.0,0.0,1,-1.9632398116059722,,{},0.0
4,0.4973805546760559,0.3017624020576477,0.9449552297592163,-1.3848520517349243,-1.063938856124878,-0.2881893813610077,0.0,0.0,0,-2.748482388849652,,{},0.0
4,0.5067234039306641,0.27027183771133423,0.940346896648407,-1.4069563150405884,-1.0763942003250122,-0.24910764396190643,0.0,0.0,1,-2.102753287642001,,{},0.0
4,0.5160988569259644,0.2380899041891098,0.944497287273407,-1.4390517473220825,-1.0910472869873047,-0.2930622398853302,0.0,0.0,3,-3.8078278870828215,,{},0.0
4,0.5254758596420288,0.20530922710895538,0.9444734454154968,-1.4657267332077026,-1.105700135231018,-0.2930578589439392,0.0,0.0,0,-3.279201785561213,,{},0.0
4,0.5348066091537476,0.17205090820789337,0.9383182525634766,-1.4852157831192017,-1.1173782348632812,-0.2335624247789383,0.0,0.0,1,-2.2737084189878076,,{},0.0
4,0.5441383123397827,0.13819335401058197,0.9383028149604797,-1.5118876695632935,-1.1290563344955444,-0.2335602343082428,0.0,0.0,0,-3.3887843917596,,{},0.0
4,0.5541746020317078,0.10411864519119263,1.0085042715072632,-1.5213773250579834,-1.1404073238372803,-0.22702042758464813,0.0,0.0,2,-6.2709005505121125,,{},0.0
4,0.5641828775405884,0.06953774392604828,1.0046476125717163,-1.5425533056259155,-1.1495522260665894,-0.1828991323709488,0.0,0.0,1,-2.960604978846986,,{},0.0
4,0.5741550326347351,0.034476909786462784,0.999814510345459,-1.562152624130249,-1.1558667421340942,-0.1262914091348648,0.0,0.0,1,-2.7195833451445126,,{},0.0
4,0.5841275453567505,-0.0011835956247523427,0.9998099207878113,-1.5888206958770752,-1.1621812582015991,-0.12629111111164093,0.0,0.0,0,-3.7768082600923663,,{},0.0
4,0.5947944521903992,-0.03688250854611397,1.0693408250808716,-1.5907304286956787,-1.1688079833984375,-0.13253352046012878,1.0,0.0,2,3.9043958649874186,,{},0.0
4,0.6064527630805969,-0.07212638109922409,1.1650495529174805,-1.5818960666656494,-1.1792815923690796,-0.1899375319480896,1.0,0.0,2,-7.61390470625621,,{},0.0
4,0.619349479675293,-0.08953946083784103,1.276987910270691,-1.0567606687545776,-1.4375437498092651,-4.601059436798096,1.0,0.0,3,3.345647695748626,,{},0.0
4,0.6325672268867493,-0.10039389133453369,1.3287782669067383,-0.24382860958576202,-1.7115849256515503,-5.909324645996094,1.0,0.0,1,-100.0,,{},1.0
5,-0.007603931240737438,1.4178873300552368,-0.38457122445106506,0.14196808636188507,0.008722477592527866,0.08621646463871002,0.0,0.0,0,0.25469195322807536,,{},0.0
5,-0.011322689242661,1.4204769134521484,-0.37410420179367065,0.11507813632488251,0.010929368436336517,0.04414187744259834,0.0,0.0,3,1.3414047616130074,,{},0.0
5,-0.01508331298828125,1.423888087272644,-0.3781455159187317,0.1515914350748062,0.012985357083380222,0.04112385958433151,0.0,0.0,2,-2.449720863828463,,{},0.0
5,-0.018929004669189453,1.4267046451568604,-0.3888150453567505,0.12513870000839233,0.017177706584334373,0.08385470509529114,0.0,0.0,1,-0.8412165788562891,,{},0.0
5,-0.02284708060324192,1.428916335105896,-0.39786818623542786,0.09821578115224838,0.023182403296232224,0.12010502815246582,0.0,0.0,1,-0.9928289334150964,,{},0.0
5,-0.026675034314393997,1.4305212497711182,-0.3865700960159302,0.07126698642969131,0.02692006714642048,0.07475984841585159,0.0,0.0,3,1.1018358345301362,,{},0.0
5,-0.030503083020448685,1.4315264225006104,-0.38658010959625244,0.04459762200713158,0.030658520758152008,0.0747758224606514,0.0,0.0,0,-0.08795345596922743,,{},0.0
5,-0.03438148647546768,1.4334397315979004,-0.3915213644504547,0.08496065437793732,0.03430315479636192,0.07289929687976837,0.0,0.0,2,-2.0134773030170434,,{},0.0
